,returns,standard_deviation,sharpe_ratio,ADANIPORTS.NS,AXISBANK.NS,ASIANPAINT.NS,BAJAJ-AUTO.NS,BAJFINANCE.NS
0,0.3678870408304338,0.1938385091768987,1.8979048198038753,0.399027161829726,0.1776345727026925,0.04856585106429059,0.07108654092946791,0.30368587347382314
1,0.3444837225296526,0.17626251593918477,1.9543787894671185,0.14447960021675893,0.28945791044582303,0.06315662944825995,0.18497178269011189,0.31793407719904626
2,0.2744718383655767,0.17628291667967713,1.556996239541,0.29158428481221904,0.3230594048445819,0.041252530570274545,0.18332566006079723,0.16077811971212727
3,0.2906650645296837,0.16472651001553137,1.7645311887095654,0.004786063982988329,0.3317563436214205,0.14893662973896654,0.2768338949986902,0.23768706765793443
4,0.41951490302322053,0.18374331044911035,2.283157422155021,0.01990322540571337,0.15040404489078632,0.1486609321689937,0.20911885874935432,0.4719129387851522
5,0.2492638649839152,0.14369544004065182,1.734667884474259,0.06291181159712718,0.046268060468577704,0.42805605664908336,0.3544501604565311,0.10831391082868065
6,0.3341573492892936,0.16059119510802952,2.0807949593033808,0.054872868184515707,0.2665674684448101,0.4058213272401598,0.03520612625591317,0.23753220987460125
7,0.27472139807553575,0.15969484452252108,1.7202897118998288,0.3382538286622822,0.06923090696940666,0.2870341510038771,0.1946931308745653,0.11078798248986879
8,0.3774634116234355,0.1742155987595035,2.1666453194269137,0.2512939995256847,0.1850053280697929,0.2394073452016258,0.014659582846719744,0.30963374435617685
9,0.34009981778691134,0.17607129453961576,1.9316028696000156,0.35233921588743156,0.17248086028711215,0.1835514365560646,0.057253200998505394,0.2343752862708862
10,0.22236988806120409,0.15188543953356545,1.4640632357130068,0.11563172805050888,0.2988069780360558,0.28550437452926236,0.2411858932677468,0.05887102611642622
11,0.26889515796188146,0.16082900805105343,1.671931955686275,0.03517574952830319,0.2720469950832776,0.09186155034254466,0.38733264367565695,0.21358306137021763
12,0.22739941804231376,0.19829477030620896,1.1467746612336829,0.3420836015192863,0.5024113029339117,0.10945419674776483,0.01593368702169727,0.030117211777340024
13,0.25769029915470787,0.1809588509622121,1.4240270524734868,0.2857665271296671,0.37097991506826605,0.0013438947101152166,0.20268007158212978,0.13922959150982187
14,0.3616627470386206,0.17259808320313957,2.095404191789089,0.157385702825856,0.2717428012486942,0.1839953643012072,0.07304259850233771,0.3138335331219049
15,0.25106972738365035,0.1533645034321999,1.6370784749069685,0.11438988269556445,0.30014687457266354,0.31509266581709067,0.17023259927971984,0.10013797763496149
16,0.2523371025143639,0.1777066114505253,1.4199646285226493,0.29785070414101406,0.35702583823190764,0.04138439161182296,0.18594216556824364,0.11779690044701167
17,0.3088118189125562,0.16442223831536543,1.8781633316549824,0.18002156842470862,0.30728791013197015,0.25702815767214804,0.0608049610284508,0.19485740274272245
18,0.3113224948505366,0.1545228427058421,2.0147344521947907,0.17993857381093972,0.14831323716441014,0.23480790979141783,0.215215400564349,0.2217248786688833
19,0.41622070239015635,0.19889040635872432,2.0927138216986143,0.12613885438132225,0.29877405408245106,0.011405293686919034,0.10612376731160063,0.45755803053770694
20,0.34895604940748615,0.16075679746878668,2.1707078947951866,0.21159010373261586,0.0006543891219638928,0.33195831578014595,0.18860960996972964,0.26718758139554455
21,0.29032714862557607,0.16238078584985566,1.787940285582958,0.030299788635040115,0.30565198040446817,0.14071445752358736,0.28829921458375884,0.2350345588531455
22,0.3838556039686175,0.17277722596946038,2.2216794014071435,0.2701829343630621,0.11084016644561505,0.31082042059885073,0.0037122987020579493,0.3044441798904141
23,0.32332274695446644,0.15921730101368833,2.030701091501793,0.1685360463763359,0.23554120965929834,0.3580093190563478,0.03412345844677585,0.20378996646124195
24,0.2210004186879016,0.15756984152228942,1.4025553148547112,0.08089913839311022,0.3557174280869725,0.32774240291728,0.18665669178669358,0.04898433881594395
25,0.2712641440937183,0.1555855253254181,1.7435050177473141,0.06571904386666307,0.3130566865436477,0.3484731200229609,0.13504666984160324,0.13770447972512492
26,0.3312007752399609,0.16486219028010982,2.008955326125613,0.03622998364987758,0.3173310109991808,0.3800031551958096,0.02741625396928724,0.23901959618584467
27,0.3826301972427244,0.176286266372026,2.170504856204965,0.012640207749634516,0.29136807427368205,0.21709029586367196,0.10052547505125184,0.37837594706175964
28,0.3176796270401411,0.1614834802108248,1.9672577444169173,0.09556267109661179,0.24726078483502814,0.15487974981900657,0.23615331571507203,0.26614347853428155
29,0.2403417673122035,0.1750564890108258,1.3729383507591104,0.2888302924674953,0.3299696190134301,0.009429295536337876,0.2606870164735888,0.11108377650914783
30,0.2531666638441171,0.14817022796138096,1.7086203303277794,0.10911324540674303,0.2375581229864182,0.2825634049883671,0.2504984833709705,0.12026674324750125
31,0.24926963996299414,0.16059427225734751,1.5521701768014926,0.18954802941768367,0.26873416425936075,0.5010970857519449,0.009533723675207445,0.03108699689580327
32,0.184312101696704,0.1589846246451667,1.1593077136110803,0.1675437935868608,0.17904087645133415,0.04085395886286366,0.5559209930560272,0.05664037804291424
33,0.2931344447188938,0.16320084458351852,1.7961576453048402,0.33640127749868054,0.1164151132525036,0.403594327960572,0.0364816944716582,0.1071075868165857
34,0.29686546933940233,0.15062588135979027,1.97087955044259,0.03295569843618613,0.2038198856693083,0.28531661571982575,0.2596302681886741,0.21827753198600575
35,0.26538603027139196,0.16601330524650243,1.59858289597534,0.07263111507792354,0.1550400131569876,0.0019512054716188546,0.5371295950779968,0.2332480712154732
36,0.3126350161220116,0.15717472234273067,1.9890922119161676,0.1617130000663869,0.21833314847016383,0.2277548538712818,0.16878434596902653,0.22341465162314086
37,0.2964865217750103,0.17926705114228544,1.6538818477004287,0.26747957803619166,0.34833542358834135,0.055282471287591055,0.13041847945636192,0.198484047631514
38,0.2382718078133728,0.16149460927289663,1.475416479139168,0.03898079210053718,0.26452471335818745,0.0493692410843115,0.4747505129901948,0.17237474046676904
39,0.23535330419355843,0.16523576017116925,1.424348482130949,0.27938056241731757,0.30649582441040785,0.34185444984778623,0.05170059949683548,0.020568563827652847
40,0.2776999769702172,0.15153993053968218,1.8325201547951007,0.2159039551934143,0.17977168424350926,0.31257458081760536,0.1607501066841025,0.1309996730613687
41,0.1969616193118383,0.15600273952834726,1.2625523109871313,0.08977934743368372,0.024770235146933064,0.1575394789079398,0.6427829973174398,0.08512794119400345
42,0.2673580443542889,0.17336861243140456,1.5421363798482983,0.3812855681343997,0.15679335753074147,0.05930158768430972,0.2656993354314949,0.13692015121905415
43,0.3217777939824162,0.15639969330546166,2.057406809321277,0.16800228207570952,0.10059898534371205,0.21261367167419692,0.2651658545151268,0.25361920639125457
44,0.33622237648108927,0.15794033583537845,2.128793602360923,0.12426604706757474,0.1936884546048123,0.2609302268503853,0.15342311172423126,0.26769215975299643
45,0.2510106546501629,0.16059975312976438,1.5629579109461436,0.022174134551606953,0.3508929930669404,0.4440345720506076,0.09675118086547826,0.08614711946536678
46,0.3147700273924396,0.1562171628864402,2.0149516325633,0.05313567852888911,0.24292877439578126,0.25444425329252107,0.20231334442868604,0.24717794935412254
47,0.3952029202211637,0.17165906093593408,2.3022549352559945,0.06729513233567226,0.22979825192526046,0.33993261219666776,0.003863530716137666,0.35911047282626196
48,0.27192007569056736,0.14941223186557975,1.8199318241574964,0.17429668338096144,0.1002534718423752,0.22464161891926782,0.3368368843414925,0.16397134151590304
49,0.36389309907323353,0.16405139338470764,2.2181652442286084,0.17181882451566644,0.17114185201044685,0.28587404737802097,0.07357699310901701,0.29758828298684864
50,0.2815598429157731,0.15672265940768274,1.7965483994458729,0.2789629612208425,0.1515193675711368,0.24237830819540007,0.1854645333465634,0.14167482966605718
51,0.30366445643396256,0.20153330102688197,1.506770617494414,0.32371558544454404,0.45778911824763785,0.003348832922720519,0.017771600788072044,0.19737486259702555
52,0.2909662045197694,0.1657354398401073,1.7556064339677624,0.2517800504883842,0.17571413023510965,0.06117416521137395,0.3012940613687809,0.2100375926963513
53,0.19511802204406958,0.1768397921293987,1.1033603901846716,0.05903068654437795,0.47681460871585823,0.08745614121268301,0.3155669629235238,0.061131600603556886
54,0.35631055335743905,0.15744145440247692,2.263130474179826,0.11135041843288271,0.06813956634400162,0.33020060462119294,0.18982880592280277,0.30048060467911986
55,0.37799862966758496,0.18183344381573022,2.078817965140936,0.13443621745731654,0.17838285518987634,0.028161245529944243,0.2604531672810858,0.3985665145417771
56,0.25145534422286236,0.16088507868659932,1.562950065199595,0.09328902155279176,0.367192287055674,0.23758498730057975,0.18212444973711908,0.11980925435383553
57,0.2779598825787954,0.15519673067250603,1.7910163530786125,0.21985711941573893,0.127010165971453,0.15931927311411487,0.31774342836189934,0.1760700131367939
58,0.4230531424438888,0.17883439265281217,2.3656139972203287,0.21818217418675628,0.005335842849099817,0.33518725281216244,0.05120761049944717,0.39008711965253434
59,0.33007334507565084,0.16395523391586928,2.013191876784014,0.057440380740422445,0.30595010176989923,0.26554673604365087,0.10858103360751255,0.2624817478385149
60,0.30467563935526926,0.14957298260538682,2.036969739107793,0.16203178361136342,0.12308191768374972,0.3539080231502977,0.17420252529810779,0.18677575025648135
61,0.2179125702747747,0.15202328141708052,1.4334157784485977,0.25586999619350836,0.016428379094756973,0.27303008735067985,0.40873824378305723,0.04593329357799737
62,0.22282823484382036,0.17994864879216457,1.2382879023514117,0.4949904867405368,0.1289097637914769,0.17383119684821247,0.199281101869765,0.0029874507500088606
63,0.3004747509415155,0.1599340667994662,1.8787413898395182,0.19995839801316947,0.23839468295984328,0.18226683106946476,0.1773147296558571,0.20206535830166533
64,0.3290270965314945,0.16468524963629408,1.9979147935722714,0.020348172958405544,0.19874188480196137,0.12500337029811776,0.33693571561730096,0.3189708563242145
65,0.21129033751266607,0.16978315360537363,1.2444717454345762,0.1852921790050104,0.41913815006767136,0.22448646362024072,0.1468186366346751,0.024264570672402442
66,0.3139675063601646,0.1539594017853995,2.0392876480372197,0.21496136605729171,0.09883093298559145,0.4221623451354398,0.09127534886963234,0.17277000695204467
67,0.29450997786968014,0.1556255449900322,1.892426965563677,0.2539704446725981,0.10642053701485817,0.23582087595037854,0.2267740768372955,0.17701406552486973
68,0.31232432087749873,0.1631455130270051,1.9143911167559993,0.27211097978534665,0.00794992217171451,0.1966401273267255,0.3003050869086693,0.222993883807544
69,0.20874013646304176,0.15980148633551164,1.3062465265484506,0.31705935052054984,0.22363959588024518,0.2184434008586611,0.2348085725742767,0.006049080166267167
70,0.32328969004591873,0.1588006617269538,2.035820799045484,0.1653269876060672,0.10595113074715737,0.1736680454901052,0.28849158836798705,0.2665622477886833
71,0.2808625874774155,0.16207322984883277,1.7329363260013926,0.2612702871684712,0.18718754644244553,0.10885199316385459,0.2661364455118799,0.17655372771334876
72,0.25752118519235473,0.14572520065846947,1.7671698788454386,0.15729299906955915,0.12439356251020142,0.27673448709226484,0.3136385379997359,0.12794041332823858
73,0.3905710942400663,0.18961902529847557,2.0597674396083203,0.019549669267152077,0.39133586502580164,0.18929084290603243,0.01308238828523589,0.3867412345157779
74,0.22563324409419816,0.15709881179575833,1.4362504815602322,0.2560483629278835,0.2647751494450044,0.26068806719217946,0.18240794653247025,0.036080473902462495
75,0.28485589922881444,0.14966189871414798,1.903329449086337,0.13362371823759087,0.18876541029848903,0.2588914220551567,0.23991237349734523,0.1788070759114183
76,0.24575056668794124,0.14648555664514687,1.6776436688789622,0.06804433310194011,0.1485432430044994,0.5231590121022197,0.19501345335552628,0.06523995843581437
77,0.3469503573890422,0.2020260502163495,1.717354554115637,0.01920528820203255,0.5320274048128982,0.11291465128030798,0.018035059943907836,0.31781759576085333
78,0.321323377084345,0.16585147253580157,1.9374164857956413,0.20887639288835513,0.18123712847226411,0.09787790263289808,0.24878770823696708,0.26322086776951564
79,0.4902296108771851,0.20597710019473373,2.3800199653928273,0.006986114208381409,0.1963480279836029,0.17819710039011658,0.03531084402762865,0.5831579133902703
80,0.2334611652909271,0.1768151511522589,1.3203685530879037,0.25505780094404645,0.4194699532859274,0.141094249317818,0.11968094582972874,0.06469705062247932
81,0.1977824665285978,0.14740187058731463,1.341790750283863,0.1189221335734502,0.24041463603673088,0.34320805611599714,0.29027310140914797,0.007182072864673882
82,0.20015417480579337,0.16241323869214447,1.232375983741,0.27402503240248827,0.22233202263016308,0.0570753918019123,0.4009326253293934,0.0456349278360429
83,0.2519792775422147,0.14874504346722298,1.6940347837387948,0.23990993174728908,0.08724727385010893,0.3216737306149442,0.2631252280853716,0.08804383570228608
84,0.26081539961976374,0.16216390178965018,1.6083443771479962,0.1254222408815051,0.346680653477819,0.15839675426206656,0.21965601340702404,0.1498443379715854
85,0.25695012104517934,0.17753721499495181,1.4473028714147937,0.4015070062136002,0.2675604490063942,0.12516143844134414,0.12101626692047288,0.08475483941818869
86,0.2654103810291871,0.15729889713706188,1.6872996941480312,0.2561262880700607,0.23174544783080037,0.33590956487498425,0.08872265936288007,0.08749603986127452
87,0.2640995821789696,0.16223209733417773,1.6279120255405295,0.28365073509975985,0.23770321292815774,0.15401568318529216,0.19987186237631305,0.12475850641047719
88,0.18671379611372624,0.15497038552068337,1.2048353334502493,0.1773842573437033,0.2934983097499047,0.19819343988701899,0.3261729561125923,0.004751036906780784
89,0.21194585240760064,0.14558759815904732,1.4557960642778116,0.02990792722533483,0.21919087245433105,0.38791390256346003,0.31682666963127476,0.04616062812559932
90,0.3246477119763933,0.16323101159770287,1.9888850090356363,0.2808155924710565,0.12097268918241287,0.21806947557916004,0.1560923183979419,0.22404992436942867
91,0.34172970134349434,0.17519423211536223,1.9505762102856876,0.07607936546875525,0.20094562271428504,0.018652843632439197,0.35136639816446147,0.352955770020059
92,0.30426778148324346,0.1806685111447002,1.684121818215188,0.343995205823439,0.29859348579053835,0.0975883794924935,0.07488505387124395,0.18493787502228526
93,0.2658627657993963,0.1481831046812821,1.7941503275371649,0.2170278368142412,0.04986166417909755,0.3681819034083926,0.2552504807415765,0.10967811485669222
94,0.31073441808559665,0.15963443840941838,1.9465374839021166,0.1278999733728913,0.2732083586039893,0.4133448228239411,0.010515199637788865,0.17503164556138937
95,0.284194218729489,0.18578505992027514,1.5296936085788795,0.35617193315513956,0.35894840214719315,0.08451593414896669,0.05583996597661043,0.1445237645720901
96,0.282663153484215,0.1744741132969359,1.620086488149409,0.4409780498709418,0.03131227615502742,0.22566841730933612,0.18578504644190477,0.11625621022278981
97,0.29846208122010853,0.15065102725052107,1.9811486630209898,0.14642791834721347,0.1583176799066188,0.26212205640906544,0.23232253300662933,0.20080981233047315
98,0.23787953032577255,0.16184066459852528,1.4698378242320944,0.3124485315083046,0.24824268181770953,0.2752078977564049,0.1246862713450801,0.039414617572500824
99,0.2479663395061116,0.1571896615520585,1.5774977632609093,0.04902782517727559,0.33518694364782853,0.21163966135722936,0.26798792099004776,0.13615764882761877
100,0.2687667224429985,0.1509682168678718,1.7802867916114065,0.11028111424625764,0.22411963864540113,0.2055500887130106,0.29197329388452764,0.16807586451080292
101,0.3189304514100677,0.16779319810519344,1.9007352801638766,0.22180763247591787,0.2564200344546592,0.13308410060010933,0.15022301757657128,0.2384652148927424
102,0.1910073601077099,0.1797764407716181,1.0624715857533256,0.13772444099240247,0.48500254616785604,0.07396711151905778,0.26803269012934766,0.035273211191335974
103,0.2865683063320418,0.1542114882157502,1.858281180265359,0.231858590311412,0.13490298075130286,0.21518630054395427,0.24609122844464923,0.17196089994868155
104,0.23336179535701135,0.15562331291731754,1.4995298004033377,0.2676326402857188,0.20688026090296258,0.38884452314349816,0.11805961032859771,0.01858296533922274
105,0.4321412489586916,0.19044490693873206,2.2691142331137035,0.18865096877077034,0.010920553434433619,0.13302833367156972,0.20139805133400446,0.4660020927892219
106,0.3165879130583986,0.16190769629145033,1.955360494343074,0.2988631230980793,0.12946062582056653,0.3007098417620453,0.08811063291156701,0.18285577640774187
107,0.2585970998599836,0.14805759357754053,1.7465980204828295,0.10945070239997266,0.197235700099746,0.4651221061561027,0.14235761923391965,0.085833872110259
108,0.39248793884767097,0.17819654337756513,2.202556409952703,0.10753126027122985,0.19665974962743205,0.12272634305291835,0.16920608096989215,0.40387656607852745
109,0.2927035529984115,0.17202426865370363,1.701524763274206,0.036517848831193585,0.35100658614156816,0.054725117776422194,0.30262704261909024,0.2551234046317259
110,0.269819338984732,0.15075010201435163,1.7898451502145238,0.25225713634084,0.07339285385748354,0.36384650324136847,0.20508055838329461,0.10542294817701335
111,0.2789976058154949,0.1589937589440317,1.7547708014986074,0.2516845610084021,0.2351858270062572,0.22387827781132152,0.14843946836094313,0.14081186581307598
112,0.36641226767417245,0.1596556812666964,2.2950155282109885,0.07339416583617109,0.11980043084691573,0.3247973762895572,0.1579844318356457,0.32402359519171015
113,0.2245109389046187,0.14460158456777866,1.5526174182371035,0.050519155990011846,0.21050750595723955,0.34371145968991984,0.32087300413217973,0.0743888742306491
114,0.25259280820320196,0.17198645077737074,1.4686785328814813,0.316248818591771,0.29208029959601184,0.06619669443892777,0.21193398747604433,0.11354019989724506
115,0.2185735234940439,0.18118598978540273,1.206348922192732,0.3098718776614515,0.41602974825694206,0.10515143892402527,0.1347971915495695,0.03414974360801169
116,0.3213958782652278,0.17364352360446358,1.8508947042408794,0.40716486239406424,0.04064919766417402,0.3442067782515207,0.04862144499659628,0.15935771669364482
117,0.30060344929728816,0.1488416892072399,2.019618635735467,0.13725456544355644,0.0888229874200858,0.30075197843074036,0.26900454340263047,0.20416592530298688
118,0.197846771585353,0.19374215968788125,1.0211859509777546,0.3454406703424207,0.46875441667391843,0.02144251194029387,0.15883027295756544,0.005532128085801393
119,0.2635910323833297,0.14938501406019336,1.7645078660776379,0.12129014616455563,0.24180326851103578,0.3496286513077248,0.17062864538555406,0.11664928863112967
120,0.33889806939138706,0.16896015006250742,2.005786981522036,0.10628651826268827,0.20034523288364506,0.07811547731731149,0.29089575537669926,0.32435701615965595
121,0.3373978995932886,0.1737234107390638,1.9421556263367825,0.3262087187671706,0.1066515909933615,0.1253189222373792,0.1826972279743635,0.2591235400277251
122,0.406841580519242,0.16885976344495884,2.409345910589619,0.08637739087932238,0.09380138241579078,0.3651773835042911,0.07324027214891322,0.3814035710516826
123,0.24613330897673996,0.23011771501628656,1.0695973969640709,0.7571515042014588,0.030809614401674023,0.029987937299089152,0.16314677525012564,0.018904168847652298
124,0.28430801979192255,0.1549545284514876,1.8347835499427323,0.10550174481345068,0.2701091690186861,0.22412573472676997,0.2141557682536456,0.18610758318744772
125,0.3493245843996096,0.16516387702825036,2.115018069840172,0.1662033199392678,0.182905104939086,0.17388246118728373,0.17456556709544485,0.30244354683891767
126,0.2932829890075848,0.17212204371686224,1.7039246262380559,0.36038831325210197,0.0063820406046009425,0.12134307280972913,0.3255510888613738,0.18633548447219425
127,0.2748973040264512,0.15539849249119372,1.768983080978275,0.2985620451947315,0.04522270663303094,0.3413275922137865,0.20463149990332488,0.11025615605512623
128,0.3336136317470882,0.16137281875535275,2.0673471178120706,0.2776261978494868,0.06767822383312735,0.3864177090627696,0.06659167065409768,0.20168619860051856
129,0.30476467770425625,0.15520127420975172,1.963673811674847,0.12652670660428353,0.24110357230355883,0.26143917118161697,0.16249814629860634,0.20843240361193427
130,0.3109090397848679,0.15670607008919143,1.9840267808892769,0.26215895045931525,0.10528015514953049,0.34208834287315193,0.11552389327423729,0.17494865824376504
131,0.25426572915481427,0.2102544291865489,1.2093240087190562,0.021382850842111722,0.6466131807953528,0.04192875447213227,0.12399278388627302,0.16608243000413028
132,0.27833272141477294,0.1509463972145693,1.843917619438938,0.12076092186482369,0.2269232816308659,0.24393235475917974,0.23725436662938731,0.1711290751157434
133,0.2757138199546805,0.16449874519284305,1.6760846390132593,0.24432877704667372,0.18723479395649584,0.05001789641115854,0.3305780461330382,0.1878404864526335
134,0.41075928024993524,0.18341893821647293,2.2394594813603868,0.23621890966597725,0.14272685736806504,0.16448235562545643,0.062090112622567806,0.39448176471793356
135,0.290840791494858,0.16338982292682186,1.7800422712075412,0.12790623384750643,0.33296854414590044,0.39572770399841517,0.0038897805556800816,0.13950773745249784
136,0.3383187775729038,0.16625952184156242,2.0348836194495123,0.30618860368480844,0.04873713872305472,0.25927895906966913,0.14861831450166987,0.23717698402079793
137,0.25583809488532994,0.1572397676572979,1.6270571923187132,0.16363835924908549,0.24379945826237237,0.10548433538645426,0.33145551014459557,0.15562233695749245
138,0.202833287850624,0.15345184424339622,1.321804171534764,0.10858032512445734,0.22030651831727385,0.1078790484586604,0.4808589961400278,0.08237511195958067
139,0.2869922000391718,0.16466950403234626,1.7428375807994025,0.0763574501954139,0.3685522171138361,0.2341963747176042,0.13525641082862866,0.18563754714451716
140,0.3841116927287325,0.18596643023838538,2.0654894124512153,0.09578027258335388,0.09593208734174334,0.008056071831500589,0.3667312091947694,0.4335003590486328
141,0.1950716588158917,0.16958105471708648,1.1503151642813603,0.018028278181655782,0.44897493147799866,0.2130117937974141,0.2776702876379374,0.042314708904994044
142,0.4492602309889308,0.19334761294853148,2.3235881950532407,0.07313913881430435,0.2450483733708239,0.19337903828868758,0.002180772777597023,0.4862526767485871
143,0.3773020438893216,0.17255427296691714,2.186570273815587,0.03572993771337779,0.09832701044748313,0.14691193457444585,0.31730980912529744,0.4017213081393957
144,0.30429733997933056,0.14906531569646275,2.0413691713434003,0.07843908966726819,0.13944695177526462,0.2949908039150485,0.26440245451088173,0.22272070013153686
145,0.30266267869365027,0.15797059583545994,1.9159431354484455,0.16728946980082632,0.23625550547128274,0.19718919282326747,0.1882217977751648,0.2110440341294586
146,0.2368892180070402,0.15452093469534242,1.5330558184500842,0.29011573557232606,0.005025906065510376,0.29262903799613943,0.34732118406591106,0.06490813630011315
147,0.3015341217297958,0.16033194936244577,1.8806864316740077,0.2207846783658125,0.24400966973827787,0.23068888903578996,0.11962653776949499,0.18489022509062467
148,0.3669814000292802,0.1770701666489801,2.072519651245237,0.24639460091478327,0.18236417866906504,0.1060066284306647,0.13686348124550596,0.32837111073998104
149,0.360512939789072,0.16420085455126923,2.19556067947568,0.1664248208639354,0.16188392902281007,0.23390391010933553,0.1298818003969267,0.30790553960699224
150,0.23244445563705537,0.1555898154114688,1.4939567543180046,0.26650233271347507,0.2058316181908771,0.18334284412469357,0.2730430631923557,0.07128014177859854
151,0.3593499007724689,0.17636528445714633,2.0375319433104457,0.20299947186422246,0.2843414857863091,0.15911726359311892,0.05093616334102889,0.30260561541532066
152,0.3693108192422259,0.16549546766198786,2.231546425165647,0.13040218932049555,0.1786054503444923,0.24125582403859303,0.12069482084825352,0.32904171544816574
153,0.33058429178693793,0.16369101222152171,2.019562878257243,0.12031432234365257,0.0717753298535201,0.1278241697070793,0.3731846249167874,0.3069015531789607
154,0.25493646561067096,0.15549327898519802,1.6395336652135255,0.2950905478229917,0.1620243161777987,0.3187038631238962,0.15331091179417722,0.07087036108113623
155,0.36469768450781004,0.1788416675638462,2.0392210018820895,0.13819822106620028,0.11414021426537198,0.02652267513260829,0.3390284152788376,0.38211047425698186
156,0.2932174911437001,0.16819877147512444,1.743279624293006,0.3093265701383485,0.19360461706482138,0.10086767472507788,0.21036766472162238,0.18583347335012992
157,0.3471989008117594,0.1610963246758066,2.155225462222489,0.1763369391179694,0.1813731540605278,0.2804250615623264,0.09356139537951179,0.2683034498796647
158,0.2359480415558785,0.14923069598468452,1.581095899868307,0.19576426865694513,0.1573090413645747,0.1978432011942148,0.35116945319681214,0.09791403558745322
159,0.29884122475010666,0.15622007606987537,1.9129501935233892,0.1575248121916735,0.21286446294923875,0.18439388742233132,0.2321838116148333,0.21303302582192307
160,0.351122319620485,0.16382651926481087,2.1432569110067416,0.24492476840627822,0.09657734819370209,0.26440296386741097,0.124755483680099,0.2693394358525097
161,0.3727073653071202,0.18661814005945485,1.9971657910017697,0.3195895758650982,0.20510787851036014,0.07864567400692979,0.07380631848073523,0.32285055313687666
162,0.2941838112425396,0.16879130604729978,1.742884856641263,0.28743042420169784,0.16204644318455014,0.05350330547142011,0.28781583189358884,0.2092039952487431
163,0.294574662398927,0.15215541988384587,1.9360116295811396,0.22838708707000238,0.11927442528554053,0.3203886611837542,0.1713338340522175,0.1606159924084854
164,0.29398661731556264,0.15974833263234664,1.8403110221635877,0.2808714137822114,0.19065620026447533,0.28368113381451615,0.0974449769300072,0.1473462752087899
165,0.3478020929629826,0.17041604597251078,2.040899910440859,0.26091615742965985,0.19161282098462099,0.17559653590328095,0.09930855404961621,0.27256593163282206
