Date,BAJAJ-AUTO.NS,BAJAJFINSV.NS,INFRATEL.NS,HEROMOTOCO.NS,HINDUNILVR.NS,ITC.NS,IOC.NS,INFY.NS,MARUTI.NS,Portfolio Value
2017-09-25,30441.00,51106.00,3913.50,37559.50,12471.50,2622.50,1995.00,8953.50,79649.50,228712.0
2017-09-26,30449.00,51705.00,3764.00,37877.50,12173.50,2624.50,1998.20,9059.00,78899.00,228549.7
2017-09-27,30312.50,50713.50,3826.50,37274.00,12059.00,2585.00,1978.20,8998.00,77399.50,225146.2
2017-09-28,30394.50,50437.50,3926.00,37400.50,12028.00,2615.50,1987.00,8960.00,78973.50,226722.5
2017-09-29,31094.00,51544.50,3984.00,37745.50,11739.00,2583.00,2002.50,8999.00,79782.00,229473.5
2017-10-03,31622.00,53254.50,4085.00,38062.50,11863.50,2614.00,2032.70,9035.50,78883.00,231452.7
2017-10-04,31735.00,52745.00,4165.00,37949.00,11975.00,2674.00,2043.80,8996.00,78472.00,230754.8
2017-10-05,31308.00,52587.00,4046.50,37554.50,11876.50,2652.50,2033.80,9030.50,78310.50,229399.8
2017-10-06,31415.50,52979.50,3999.50,37039.50,12073.00,2661.50,2077.30,9201.50,79032.00,230479.3
2017-10-09,31254.50,53058.00,3985.00,36764.00,12202.50,2680.00,2070.70,9239.00,78967.00,230220.7
2017-10-10,31347.00,53336.50,3998.50,36952.50,12092.00,2662.00,2054.30,9354.50,78937.00,230734.3
2017-10-11,31439.00,53012.00,4105.00,36895.50,12180.50,2654.00,2090.50,9307.00,78251.50,229935.0
2017-10-12,31559.00,53921.50,4320.00,37510.00,12410.00,2670.00,2074.50,9273.00,79042.50,232780.5
2017-10-13,31608.50,53752.50,4499.50,37638.50,12486.00,2659.50,2073.00,9301.00,78741.50,232760.0
2017-10-16,32248.00,53543.00,4715.00,37766.50,12813.00,2675.00,2067.70,9390.00,78420.00,233638.2
2017-10-17,32599.50,53567.50,4792.00,37890.50,12821.50,2672.50,2069.50,9305.00,78389.00,234107.0
2017-10-18,32268.00,53150.50,4617.50,37530.00,12639.50,2703.50,2058.00,9243.50,77840.50,232051.0
2017-10-19,32179.50,53061.00,4602.50,37356.00,12577.00,2696.50,2048.20,9269.50,77311.00,231101.2
2017-10-23,32176.50,52873.00,4490.00,37912.50,12499.50,2670.50,2022.30,9395.00,78185.00,232224.3
2017-10-24,32100.50,52528.00,4533.00,37554.00,12700.50,2670.00,2038.50,9265.00,78750.00,232139.5
2017-10-25,32322.50,49970.00,4521.50,37696.50,12724.50,2692.50,2086.30,9353.00,78702.00,230068.8
2017-10-26,32834.00,49820.00,4554.00,37508.50,12737.00,2684.00,2182.50,9473.50,80680.50,232474.0
2017-10-27,33001.50,50339.50,4185.50,37866.50,12601.50,2693.50,2074.80,9463.50,81144.50,233370.8
2017-10-30,32822.00,49948.50,4297.00,38330.00,12342.00,2651.50,2081.30,9441.00,81952.50,233865.8
2017-10-31,32571.00,50103.50,4421.50,38499.00,12374.50,2657.00,2077.50,9218.50,82112.50,234035.0
2017-11-01,32397.50,50226.00,4265.50,38193.50,12580.00,2698.50,2084.00,9270.50,82384.00,234099.5
2017-11-02,32411.00,49821.50,4186.50,37358.50,12415.00,2656.50,2074.80,9229.00,82258.00,232410.8
2017-11-03,32174.50,50326.00,4137.50,36890.50,12395.00,2654.00,2066.30,9266.50,82194.00,232104.3
2017-11-06,32098.50,50096.00,4240.50,36888.50,12406.00,2649.00,2053.20,9287.00,83102.00,232820.7
2017-11-07,31616.50,49810.00,4270.50,36815.00,12342.00,2653.00,2001.00,9555.00,82203.00,231266.0
2017-11-08,31890.50,50227.00,4351.50,36225.50,12353.00,2654.00,1985.00,9523.00,82320.00,231529.5
2017-11-09,32000.00,50067.50,4292.00,35977.50,12529.00,2600.50,1973.00,9545.00,82048.00,231032.5
2017-11-10,32533.50,50274.50,4267.50,36051.00,12906.50,2617.00,1974.30,9620.50,81835.00,232079.8
2017-11-13,32230.00,49983.50,4155.00,35799.00,12795.00,2583.00,1984.30,9519.50,81092.00,230141.3
2017-11-14,32665.50,50144.00,3969.50,36552.00,12839.00,2565.50,1934.80,9491.00,81229.50,231390.8
2017-11-15,32129.50,49026.50,3776.50,36718.00,12650.00,2533.00,1947.50,9518.00,81272.50,229571.5
2017-11-16,32088.50,49847.50,3846.50,36570.00,12765.00,2551.00,1965.00,9884.00,81637.00,231154.5
2017-11-17,32068.50,51297.50,3801.50,36311.50,12781.50,2580.00,1975.70,9709.50,83483.50,234009.2
2017-11-20,32420.00,51735.50,3837.00,36586.00,12745.00,2592.00,1964.80,9605.50,84256.50,235742.3
2017-11-21,33002.50,52062.00,3835.50,36787.50,12773.50,2558.00,1980.70,9662.50,84248.00,236910.2
2017-11-22,33132.00,51763.50,3764.50,36613.00,12704.50,2581.50,1980.00,9663.00,85131.50,237333.5
2017-11-23,32646.50,51336.00,3746.00,36773.50,12675.00,2581.50,1973.80,9912.50,84634.00,236278.8
2017-11-24,32883.00,51606.00,3808.00,36532.50,12659.50,2607.50,1977.00,10095.50,84879.50,237048.5
2017-11-27,32714.00,51518.50,3866.00,36630.00,12603.00,2592.50,1963.00,9987.50,85086.00,236960.5
2017-11-28,32891.50,52402.00,3778.50,36736.00,12678.50,2570.00,1953.00,9847.00,86241.50,239098.0
2017-11-29,33159.00,53056.00,3841.50,36563.00,12761.50,2580.50,1968.50,9827.00,86713.50,240470.5
2017-11-30,33055.00,52141.00,3837.00,36336.50,12724.50,2560.50,1967.50,9761.00,85991.00,238374.0
2017-12-01,32169.00,50988.50,3859.50,36040.50,12505.00,2552.00,1939.30,9588.00,86090.00,235731.8
2017-12-04,31987.00,50568.00,3765.00,36014.00,12686.00,2551.00,1952.70,9853.50,85008.00,234385.2
2017-12-05,31639.00,50036.50,3785.50,35205.50,12610.00,2538.50,1952.50,9843.50,85004.00,232615.0
2017-12-06,31095.50,49646.50,3703.50,35056.00,12756.00,2516.00,1943.80,9903.00,86124.00,232744.3
2017-12-07,31960.50,50702.00,3823.50,35511.00,12919.50,2533.50,1957.50,9998.00,88824.00,238229.5
2017-12-08,32126.50,51251.00,3737.00,35195.50,13266.50,2622.00,2024.30,10018.50,90422.50,240663.8
2017-12-11,32108.50,51063.00,3680.50,35148.50,13240.50,2662.50,2022.00,10053.00,91338.00,241316.5
2017-12-12,31657.00,51097.00,3554.00,34417.00,13146.50,2615.50,1975.50,10105.00,91313.50,239881.0
2017-12-13,31513.00,50561.50,3577.00,34194.50,13150.50,2590.00,2011.00,10037.50,91206.50,238841.5
2017-12-14,31628.00,51162.50,3566.50,34605.50,13216.00,2642.50,2050.00,10131.00,91127.50,240129.5
2017-12-15,31988.00,51703.50,3545.00,35030.00,13245.50,2646.00,2065.70,10229.00,91659.00,242111.7
2017-12-18,32267.50,52106.00,3577.50,35353.50,13317.50,2632.00,2048.00,10166.00,93091.00,244559.0
2017-12-19,33198.00,52795.00,3625.00,37010.00,13497.00,2642.50,2049.50,10039.50,98015.00,252871.5
2017-12-20,33012.00,53127.00,3642.50,37492.00,13626.50,2633.00,2050.50,10158.50,97339.00,253081.0
2017-12-21,32894.50,53533.50,3616.00,38059.50,13484.50,2630.50,2054.80,10220.50,96310.50,252804.3
2017-12-22,33289.50,54281.50,3639.50,37928.00,13565.00,2631.00,2051.30,10393.50,97000.00,254779.3
2017-12-26,33690.00,54035.50,3696.00,38138.00,13481.00,2641.50,2049.80,10356.00,96790.00,254877.8
2017-12-27,33390.50,53263.00,3675.00,37866.50,13524.50,2621.50,2007.50,10342.50,96441.00,253132.0
2017-12-28,32951.50,53057.50,3681.50,37166.50,13545.00,2618.50,1960.00,10332.50,96292.00,251605.0
2017-12-29,33336.00,52304.00,3787.50,37851.50,13678.50,2632.50,1942.70,10420.50,97295.50,253248.7
2018-01-01,32892.50,51718.50,3699.50,37491.00,13445.00,2623.00,1949.80,10335.50,96519.00,250673.8
2018-01-02,32947.50,51011.00,3788.00,37438.50,13386.00,2607.50,1932.00,10297.00,95540.50,248948.0
2018-01-03,32410.50,50994.50,3786.50,37552.00,13503.50,2611.50,1931.50,10213.00,94166.00,247169.0
2018-01-04,32644.50,50625.50,3790.50,37389.00,13522.50,2615.50,1936.50,10154.00,93862.50,246540.5
2018-01-05,32798.50,51272.00,3726.00,37446.50,13565.50,2629.00,1919.30,10120.00,94338.50,247815.3
2018-01-08,32757.50,52212.50,3744.00,37867.50,13684.00,2656.00,1942.70,10360.50,94489.50,249714.2
2018-01-09,32435.00,51564.00,3684.00,37494.50,13613.00,2705.50,1962.00,10413.50,93835.50,247707.0
2018-01-10,32074.00,51995.50,3708.00,37369.00,13658.00,2694.00,1947.70,10522.50,93758.50,247727.2
2018-01-11,31934.00,51464.00,3677.50,37056.50,13786.50,2698.00,1944.50,10758.00,93398.00,246717.0
2018-01-12,31753.50,50573.00,3748.00,36873.50,13740.00,2675.50,1945.20,10784.50,94591.50,246684.7
2018-01-15,31660.00,50103.50,3705.00,36288.00,13672.00,2676.00,1954.30,10811.50,93584.50,244454.8
2018-01-16,31600.50,49568.00,3679.50,35861.00,13820.00,2617.00,1920.70,11228.50,93220.50,243515.7
2018-01-17,31941.50,49649.00,3661.00,35668.50,13712.00,2660.50,1920.20,11521.00,93139.00,243872.7
2018-01-18,32012.00,49226.00,3438.00,35933.50,13569.50,2734.00,1890.20,11527.00,93687.00,244017.2
2018-01-19,32104.00,49730.50,3460.50,35897.50,13624.50,2745.50,1929.80,11434.50,93239.50,244166.3
2018-01-22,32745.00,50514.50,3435.00,36029.50,13551.00,2736.50,1912.50,11500.00,93101.00,245525.0
2018-01-23,32959.50,50146.00,3394.00,36300.00,13683.50,2766.00,1947.00,11771.00,93934.00,246901.0
2018-01-24,33415.50,50144.50,3423.00,36455.00,13659.00,2814.50,1951.50,11858.00,94349.50,248070.5
2018-01-25,33117.00,49330.50,3434.50,35712.00,13727.50,2812.50,1961.50,11754.00,92782.00,244631.5
2018-01-29,33639.00,49124.00,3534.00,36417.50,13973.00,2756.50,1998.20,11829.00,96307.00,249578.2
2018-01-30,33583.00,48756.50,3444.50,36878.50,14002.50,2752.00,2081.30,11706.50,95715.50,248920.3
2018-01-31,33371.50,48123.50,3515.50,36914.50,13693.50,2714.00,2088.00,11502.50,95097.00,247020.0
2018-02-01,34129.50,50384.00,3468.50,37329.50,13712.50,2753.00,2089.50,11446.00,94018.50,249331.0
2018-02-02,32413.00,49357.50,3448.50,36234.50,13722.00,2753.50,2043.20,11432.50,89906.00,241310.7
2018-02-05,31855.50,49180.00,3490.00,36364.00,13557.50,2792.50,2045.00,11382.00,90806.00,241472.5
2018-02-06,31351.00,49046.00,3449.50,35418.50,13253.50,2735.00,2006.50,11077.50,89846.00,238183.5
2018-02-07,31355.50,50120.50,3385.50,35664.00,13126.50,2751.50,2023.80,11090.50,89218.00,238735.8
2018-02-08,31579.50,50572.50,3492.00,35822.00,13295.50,2741.00,1928.00,11342.50,90307.00,241080.0
2018-02-09,30992.50,50593.50,3415.00,35461.00,13330.50,2713.50,1893.20,11091.50,89361.00,238851.7
2018-02-12,31541.00,52354.50,3382.50,36119.00,13444.50,2698.50,1895.20,11028.00,91178.50,243641.7
2018-02-14,31097.50,51890.00,3274.00,35960.50,13494.00,2665.00,1886.80,10977.50,90016.00,241261.3
2018-02-15,31435.00,51303.50,3310.50,35272.50,13581.50,2681.00,1884.00,11144.50,90202.50,240815.0
2018-02-16,31039.00,50582.50,3275.50,34942.00,13521.00,2664.50,1875.20,11280.50,88369.50,237549.7
2018-02-19,30306.00,50007.50,3298.50,34657.00,13359.00,2641.00,1848.20,11317.50,87248.50,234683.2
2018-02-20,30498.50,50143.00,3340.00,34774.50,13318.00,2632.50,1833.00,11369.50,87226.50,235135.5
2018-02-21,30126.00,49734.50,3380.50,34907.50,13306.00,2682.00,1842.50,11474.00,87827.50,235280.5
2018-02-22,29743.00,49518.50,3338.50,34812.00,13264.50,2671.00,1816.00,11607.50,86340.50,233111.5
2018-02-23,29864.00,50196.50,3404.00,34947.00,13231.50,2690.50,1842.00,11556.50,86988.00,234720.0
2018-02-26,30087.00,51929.50,3444.50,35378.50,13333.00,2665.50,1883.50,11386.00,90053.50,240161.0
2018-02-27,30347.00,51213.50,3448.00,35855.00,13463.50,2664.00,1887.30,11502.00,88912.00,239292.3
2018-02-28,30206.00,50517.00,3467.00,35967.00,13177.50,2650.50,1896.50,11726.00,88509.50,238117.0
2018-03-01,30209.00,49994.00,3452.00,35769.00,13242.50,2640.00,1907.50,11607.50,88734.50,237556.0
2018-03-05,29435.50,50374.50,3391.50,35564.50,12997.50,2602.50,1896.30,11559.00,87951.00,235772.3
2018-03-06,28992.00,49806.50,3319.50,35619.00,12932.00,2565.00,1911.00,11513.50,86165.00,232823.5
2018-03-07,29039.00,48361.50,3294.50,35544.00,12938.50,2599.00,1897.00,11441.00,86791.00,231905.5
2018-03-08,29239.00,48646.00,3312.00,35867.00,12931.50,2588.50,1910.50,11566.50,87293.50,233354.5
2018-03-09,29354.00,49662.50,3331.50,35863.50,13007.50,2592.50,1927.50,11634.00,86606.00,233979.0
2018-03-12,29577.50,50400.50,3395.00,36945.00,13242.00,2701.00,2003.20,11857.50,88103.00,238224.7
2018-03-13,29717.50,50984.00,3490.00,37012.00,13205.50,2694.50,2039.30,11838.00,87560.50,238541.3
2018-03-14,29505.50,51116.00,3391.50,36393.50,13169.00,2680.50,1975.20,11808.00,88463.00,238502.2
2018-03-15,29487.50,50345.00,3379.00,36408.00,12999.50,2655.50,1920.50,11825.00,88375.50,237395.5
2018-03-16,29104.50,50113.50,3344.50,35461.00,12991.50,2605.00,1847.50,11719.00,86765.50,233952.0
2018-03-19,28494.50,49634.50,3253.50,35153.00,13094.00,2591.50,1779.00,11467.50,87735.00,233202.5
2018-03-20,28730.00,50808.50,3419.00,35138.00,13132.50,2592.00,1738.50,11645.50,88024.00,235228.0
2018-03-21,28518.00,51315.00,3371.50,34636.00,13156.00,2590.50,1724.50,11675.00,88746.50,235733.0
2018-03-22,28349.50,51198.50,3352.00,34523.00,13118.50,2583.00,1701.00,11613.00,86965.50,233404.0
2018-03-23,27899.50,51267.00,3425.00,34137.50,13016.50,2560.00,1688.50,11676.00,86072.50,231742.5
2018-03-26,28486.50,51510.50,3439.50,34817.00,13243.00,2581.00,1672.00,11552.50,87653.00,234955.0
2018-03-27,27983.00,52589.50,3365.50,34647.00,13328.00,2589.00,1748.50,11540.00,88523.00,236313.5
2018-03-28,27447.00,51715.50,3361.50,35428.00,13333.50,2555.00,1766.00,11318.00,88611.00,235535.5
2018-04-02,28089.50,52674.00,3376.50,36460.00,13513.00,2582.50,1704.50,11371.50,90082.00,239853.5
2018-04-03,27920.00,53816.00,3391.50,36449.50,13484.00,2585.00,1741.50,11404.50,90264.50,241056.5
2018-04-04,27660.00,52285.50,3369.50,36671.50,13574.50,2586.00,1711.50,11242.00,90135.00,239235.5
2018-04-05,28081.50,54438.50,3380.50,37821.50,13822.00,2596.50,1735.50,11475.50,91326.00,244677.5
2018-04-06,27864.00,54842.50,3380.00,37794.50,13748.00,2608.50,1742.50,11270.00,92062.00,245312.0
2018-04-09,27724.50,55613.00,3372.00,37987.00,13916.00,2658.00,1798.00,11112.50,92926.50,247107.5
2018-04-10,27664.50,54129.00,3354.50,37183.00,13915.00,2667.00,1793.00,11134.00,92734.50,244574.5
2018-04-11,27555.50,54202.00,3374.50,37393.50,14091.50,2651.50,1673.50,11242.50,93025.00,245209.5
2018-04-12,27632.00,54207.50,3407.00,37494.50,14127.50,2619.50,1682.50,11626.00,92044.50,244841.0
2018-04-13,27862.00,53168.00,3397.00,37259.00,14105.50,2607.50,1653.50,11714.50,91239.50,243006.5
2018-04-16,28383.00,53861.50,3400.50,38031.50,14195.00,2644.50,1650.00,11332.00,92320.00,245818.0
2018-04-17,28642.00,54261.00,3340.00,37690.00,14455.50,2676.00,1672.00,11252.00,91603.50,245592.0
2018-04-18,28620.50,53718.50,3360.50,37378.00,14505.00,2753.50,1649.50,11259.50,91215.00,244460.0
2018-04-19,28579.50,53852.00,3359.50,37236.00,14542.00,2773.50,1579.50,11328.50,90776.50,244027.0
2018-04-20,28527.00,52863.50,3311.00,37427.00,14678.00,2762.00,1601.00,11784.50,90250.00,243204.0
2018-04-23,28521.50,52940.00,3280.00,37182.00,14527.50,2755.00,1617.00,11877.00,90648.50,243348.5
2018-04-24,28868.00,54276.50,3290.00,37169.00,14596.50,2760.00,1630.50,11545.00,90646.50,244782.0
2018-04-25,29003.50,54343.00,3254.50,37172.00,14592.00,2741.00,1606.00,11603.50,89346.00,243661.5
2018-04-26,28849.50,53392.50,3161.00,37618.50,14912.50,2782.50,1611.50,11764.50,89464.50,243557.0
2018-04-27,29471.50,54352.50,3202.50,37135.00,14739.50,2794.00,1629.00,11852.00,87833.50,243009.5
2018-04-30,29526.00,54826.00,3131.00,37322.50,15089.00,2814.50,1623.00,11995.00,88149.50,244476.5
2018-05-02,29659.50,54369.00,3138.00,36641.00,14719.50,2872.50,1611.50,11970.50,87445.00,242426.5
2018-05-03,29752.00,54020.50,3249.50,36556.00,14522.00,2850.00,1617.00,11825.50,87559.50,241952.0
2018-05-04,28886.50,53480.50,3224.50,36597.50,14642.00,2771.50,1615.00,11731.00,86782.00,239730.5
2018-05-07,29153.00,54013.00,3206.50,36480.50,14979.00,2822.50,1643.00,11830.00,87437.00,241564.5
2018-05-08,28922.50,53407.00,3210.00,36573.00,14960.50,2827.00,1665.50,11655.50,87752.00,240973.0
2018-05-09,28720.00,53495.00,3248.50,36544.00,14960.00,2823.00,1672.00,11707.00,87183.50,240353.0
2018-05-10,28275.00,52379.50,3207.00,36460.00,14865.00,2801.50,1679.50,11680.00,87049.50,238397.0
2018-05-11,28154.50,53454.50,3198.50,36183.00,15041.00,2836.50,1691.00,11807.50,87503.00,239869.5
2018-05-14,28319.50,53864.50,3160.00,36483.00,15035.50,2848.00,1684.00,11893.00,87070.00,240357.5
2018-05-15,28236.50,53975.00,3124.50,36496.00,15155.00,2818.50,1672.00,11945.50,87266.00,240689.0
2018-05-16,28119.00,53192.00,3152.00,35755.00,15741.00,2858.50,1659.50,11899.50,86956.00,239332.5
2018-05-17,28154.50,55692.50,3217.50,35545.50,15698.00,2789.50,1647.50,11829.00,86975.00,241549.0
2018-05-18,27875.00,57298.00,3161.50,35610.50,16058.00,2823.00,1637.00,11832.00,85109.50,241404.5
2018-05-21,27205.50,57220.50,3217.00,34929.00,15786.50,2823.50,1651.50,11795.00,84285.00,238913.5
2018-05-22,28085.00,59718.00,3158.50,34999.00,15743.00,2787.50,1605.00,11938.50,85606.50,243641.0
2018-05-23,27749.50,57900.50,3173.00,34829.50,15681.00,2734.50,1535.00,11849.00,84974.00,240426.0
2018-05-24,27328.00,58264.00,3183.50,34899.00,15611.00,2748.50,1559.00,12210.00,84107.50,239910.5
2018-05-25,27585.00,60717.00,3148.50,35528.50,15757.50,2723.00,1634.50,12283.00,85481.50,244858.5
2018-05-28,27901.50,60093.50,3107.00,35998.00,15828.50,2753.00,1704.50,12144.00,87093.00,246623.0
2018-05-29,27960.50,58878.50,3049.00,36104.00,15727.00,2740.50,1724.50,12167.00,87149.00,245500.0
2018-05-30,27629.00,59588.50,3011.50,36014.50,15858.00,2719.00,1708.00,12117.00,85882.00,244527.5
2018-05-31,27503.00,60422.50,2986.50,35449.00,16114.50,2716.50,1741.00,12318.00,85372.00,244623.0
2018-06-01,28965.50,58822.00,3006.50,36263.00,15888.50,2699.50,1723.50,12208.00,88088.50,247665.0
2018-06-04,28785.00,57485.50,2951.50,36136.00,15632.00,2689.00,1738.00,12394.00,87498.50,245309.5
2018-06-05,28475.50,57709.50,2946.50,36104.00,15628.00,2675.00,1739.50,12208.50,88104.00,245590.5
2018-06-06,28852.50,59147.50,2946.00,36352.00,15711.50,2704.00,1749.00,12374.50,88423.50,248260.5
2018-06-07,28886.00,60142.50,3604.5957746478875,35809.04929577465,11811.570422535211,2749.112676056338,1940.5430985915493,12524.50,89112.50,246580.37126760563
2018-06-08,28740.50,60255.00,3604.5957746478875,35809.04929577465,11811.570422535211,2749.112676056338,1940.5430985915493,12600.50,89324.50,246835.37126760563
2018-06-11,28811.00,60689.50,3604.5957746478875,35809.04929577465,11811.570422535211,2749.112676056338,1940.5430985915493,12624.00,90226.50,248265.87126760563
2018-06-12,28872.50,60785.50,3604.5957746478875,35809.04929577465,11811.570422535211,2749.112676056338,1940.5430985915493,12585.00,90167.50,248325.37126760563
2018-06-13,29079.50,60748.00,3604.5957746478875,35809.04929577465,11811.570422535211,2749.112676056338,1940.5430985915493,12748.00,89673.50,248163.87126760563
